task_id,tier,combination,status,duration_s,abandoned_reason,tpch_n_success,tpch_n_failed,tpch_total_ms,tpch_geo_mean_ms,tpch_cache_hit_ratio,tpch_queries_with_spill,tpcds_n_success,tpcds_n_failed,tpcds_total_ms,tpcds_geo_mean_ms,tpcds_cache_hit_ratio,tpcds_queries_with_spill,tpch_q1_ms,tpch_q2_ms,tpch_q3_ms,tpch_q4_ms,tpch_q5_ms,tpch_q6_ms,tpch_q7_ms,tpch_q8_ms,tpch_q9_ms,tpch_q10_ms,tpch_q11_ms,tpch_q12_ms,tpch_q13_ms,tpch_q14_ms,tpch_q15_ms,tpch_q16_ms,tpch_q17_ms,tpch_q18_ms,tpch_q19_ms,tpch_q20_ms,tpch_q21_ms,tpch_q22_ms,tpcds_q1_ms,tpcds_q2_ms,tpcds_q3_ms,tpcds_q4_ms,tpcds_q5_ms,tpcds_q6_ms,tpcds_q7_ms,tpcds_q8_ms,tpcds_q9_ms,tpcds_q10_ms,tpcds_q11_ms,tpcds_q12_ms,tpcds_q13_ms,tpcds_q14_ms,tpcds_q15_ms,tpcds_q16_ms,tpcds_q17_ms,tpcds_q18_ms,tpcds_q19_ms,tpcds_q20_ms,tpcds_q21_ms,tpcds_q22_ms,tpcds_q23_ms,tpcds_q24_ms,tpcds_q25_ms,tpcds_q26_ms,tpcds_q27_ms,tpcds_q28_ms,tpcds_q29_ms,tpcds_q30_ms,tpcds_q31_ms,tpcds_q32_ms,tpcds_q33_ms,tpcds_q34_ms,tpcds_q35_ms,tpcds_q36_ms,tpcds_q37_ms,tpcds_q38_ms,tpcds_q39_ms,tpcds_q40_ms,tpcds_q41_ms,tpcds_q42_ms,tpcds_q43_ms,tpcds_q44_ms,tpcds_q45_ms,tpcds_q46_ms,tpcds_q47_ms,tpcds_q48_ms,tpcds_q49_ms,tpcds_q50_ms,tpcds_q51_ms,tpcds_q52_ms,tpcds_q53_ms,tpcds_q54_ms,tpcds_q55_ms,tpcds_q56_ms,tpcds_q57_ms,tpcds_q58_ms,tpcds_q59_ms,tpcds_q60_ms,tpcds_q61_ms,tpcds_q62_ms,tpcds_q63_ms,tpcds_q64_ms,tpcds_q65_ms,tpcds_q66_ms,tpcds_q67_ms,tpcds_q68_ms,tpcds_q69_ms,tpcds_q70_ms,tpcds_q71_ms,tpcds_q72_ms,tpcds_q73_ms,tpcds_q74_ms,tpcds_q75_ms,tpcds_q76_ms,tpcds_q77_ms,tpcds_q78_ms,tpcds_q79_ms,tpcds_q80_ms,tpcds_q81_ms,tpcds_q82_ms,tpcds_q83_ms,tpcds_q84_ms,tpcds_q85_ms,tpcds_q86_ms,tpcds_q87_ms,tpcds_q88_ms,tpcds_q89_ms,tpcds_q90_ms,tpcds_q91_ms,tpcds_q92_ms,tpcds_q93_ms,tpcds_q94_ms,tpcds_q95_ms,tpcds_q96_ms,tpcds_q97_ms,tpcds_q98_ms,tpcds_q99_ms,tpch_q1_timed_out,tpch_q2_timed_out,tpch_q3_timed_out,tpch_q4_timed_out,tpch_q5_timed_out,tpch_q6_timed_out,tpch_q7_timed_out,tpch_q8_timed_out,tpch_q9_timed_out,tpch_q10_timed_out,tpch_q11_timed_out,tpch_q12_timed_out,tpch_q13_timed_out,tpch_q14_timed_out,tpch_q15_timed_out,tpch_q16_timed_out,tpch_q17_timed_out,tpch_q18_timed_out,tpch_q19_timed_out,tpch_q20_timed_out,tpch_q21_timed_out,tpch_q22_timed_out,tpcds_q1_timed_out,tpcds_q2_timed_out,tpcds_q3_timed_out,tpcds_q4_timed_out,tpcds_q5_timed_out,tpcds_q6_timed_out,tpcds_q7_timed_out,tpcds_q8_timed_out,tpcds_q9_timed_out,tpcds_q10_timed_out,tpcds_q11_timed_out,tpcds_q12_timed_out,tpcds_q13_timed_out,tpcds_q14_timed_out,tpcds_q15_timed_out,tpcds_q16_timed_out,tpcds_q17_timed_out,tpcds_q18_timed_out,tpcds_q19_timed_out,tpcds_q20_timed_out,tpcds_q21_timed_out,tpcds_q22_timed_out,tpcds_q23_timed_out,tpcds_q24_timed_out,tpcds_q25_timed_out,tpcds_q26_timed_out,tpcds_q27_timed_out,tpcds_q28_timed_out,tpcds_q29_timed_out,tpcds_q30_timed_out,tpcds_q31_timed_out,tpcds_q32_timed_out,tpcds_q33_timed_out,tpcds_q34_timed_out,tpcds_q35_timed_out,tpcds_q36_timed_out,tpcds_q37_timed_out,tpcds_q38_timed_out,tpcds_q39_timed_out,tpcds_q40_timed_out,tpcds_q41_timed_out,tpcds_q42_timed_out,tpcds_q43_timed_out,tpcds_q44_timed_out,tpcds_q45_timed_out,tpcds_q46_timed_out,tpcds_q47_timed_out,tpcds_q48_timed_out,tpcds_q49_timed_out,tpcds_q50_timed_out,tpcds_q51_timed_out,tpcds_q52_timed_out,tpcds_q53_timed_out,tpcds_q54_timed_out,tpcds_q55_timed_out,tpcds_q56_timed_out,tpcds_q57_timed_out,tpcds_q58_timed_out,tpcds_q59_timed_out,tpcds_q60_timed_out,tpcds_q61_timed_out,tpcds_q62_timed_out,tpcds_q63_timed_out,tpcds_q64_timed_out,tpcds_q65_timed_out,tpcds_q66_timed_out,tpcds_q67_timed_out,tpcds_q68_timed_out,tpcds_q69_timed_out,tpcds_q70_timed_out,tpcds_q71_timed_out,tpcds_q72_timed_out,tpcds_q73_timed_out,tpcds_q74_timed_out,tpcds_q75_timed_out,tpcds_q76_timed_out,tpcds_q77_timed_out,tpcds_q78_timed_out,tpcds_q79_timed_out,tpcds_q80_timed_out,tpcds_q81_timed_out,tpcds_q82_timed_out,tpcds_q83_timed_out,tpcds_q84_timed_out,tpcds_q85_timed_out,tpcds_q86_timed_out,tpcds_q87_timed_out,tpcds_q88_timed_out,tpcds_q89_timed_out,tpcds_q90_timed_out,tpcds_q91_timed_out,tpcds_q92_timed_out,tpcds_q93_timed_out,tpcds_q94_timed_out,tpcds_q95_timed_out,tpcds_q96_timed_out,tpcds_q97_timed_out,tpcds_q98_timed_out,tpcds_q99_timed_out,cfg_jit,cfg_seq_page_cost,cfg_random_page_cost,cfg_default_statistics_target,cfg_max_parallel_workers,cfg_max_parallel_workers_per_gather,cfg_max_worker_processes,cfg_shared_buffers,cfg_effective_cache_size,cfg_work_mem,cfg_enable_hashagg,cfg_enable_bitmapscan,cfg_enable_nestloop,cfg_enable_parallel_hash,cfg_enable_sort,cfg_synchronous_commit,cfg_cpu_tuple_cost,cfg_cpu_index_tuple_cost,cfg_cpu_operator_cost,cfg_parallel_setup_cost,cfg_parallel_tuple_cost,cfg_min_parallel_table_scan_size,cfg_min_parallel_index_scan_size,cfg_join_collapse_limit,cfg_from_collapse_limit,cfg_hash_mem_multiplier,cfg_enable_mergejoin,cfg_enable_hashjoin,cfg_enable_memoize,cfg_enable_gathermerge,cfg_enable_incremental_sort,cfg_enable_material,cfg_enable_indexscan,cfg_enable_indexonlyscan,cfg_enable_parallel_append,cfg_parallel_leader_participation,vcpus,memory_mb,sf
232,high,s1,done,3870.447,,20,0,286605.928,5795.422,31.21,3,96,2,3535249.423,3228.729,32.06,4,62829.532,97591.93,6077.259,9371.811,5520.196,2237.126,3888.062,3024.165,28243.995,3542.385,722.666,5283.428,5022.602,1911.594,3315.213,2012.716,,19371.111,2570.663,,19780.908,1494.409,900000.0,4380.944,1972.54,17757.087,4717.714,900000.0,1592.269,155.788,6925.983,4314.1,56472.302,619.489,1962.851,15086.171,1253.215,4969.004,2253.382,1105.287,1242.338,449.31,2979.293,860.041,21462.461,1959.899,3154.332,2390.649,1622.663,6278.707,2053.136,487109.511,9089.091,508.309,1622.045,2150.508,4151.764,2430.704,3436.576,3738.456,13026.916,739.567,6285.043,1107.18,2811.886,3237.691,905.252,1283.634,30927.59,1736.396,4807.454,1588.896,11400.955,2531.277,852.657,230.267,832.982,2970.457,3767.498,3621.193,4393.262,1788.145,1621.778,645.593,1504.954,3763.669,4958.947,1240.213,10166.314,1127.957,2627.423,4483.586,2765.233,11639.408,2266.106,13075.132,7916.914,2178.989,2477.204,32621.303,1440.105,2957.129,777803.869,5090.085,891.088,1583.798,4094.344,1070.996,7268.651,8748.716,1850.004,570.049,254.074,510.156,2453.268,1284.797,,1543.039,5954.639,966.915,1564.756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.0,1.0,2.865,181.0,5.0,1.0,16.0,1280.0,3072.0,256.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,6,5120,4
233,high,s1,done,6267.302,,20,0,118415.256,3532.926,44.79,5,93,5,6095009.028,3181.027,85.81,22,33019.402,1230.258,4548.069,1786.988,5965.859,1176.894,5906.014,2869.731,6954.961,5920.002,837.969,3448.405,3786.124,2092.385,4774.503,1110.075,,18983.345,3034.017,,6661.787,1218.624,900000.0,4242.288,756.437,637523.355,3779.295,900000.0,11438.626,487.122,6232.08,14163.504,900000.0,384.88,1135.857,205659.06,2430.528,53350.499,81741.023,4114.546,751.899,1275.411,3231.009,385.14,45930.099,1251.461,29563.039,2979.886,3945.276,4292.37,8590.377,180043.653,38635.173,926.436,1959.577,1638.612,6994.512,3548.091,27.782,11139.886,7485.918,652.289,6352.133,399.629,1926.911,3060.23,986.588,1318.754,13102.624,2849.221,1034.24,3115.95,6796.17,527.379,62.286,24.884,273.289,5144.739,7041.531,5081.271,4331.896,14010.813,1402.271,971.955,43.257,89.06,4692.665,1367.573,7078.243,1428.017,5244.996,4191.228,1843.157,9100.699,1018.975,900000.0,9566.766,1705.913,10706.777,13528.756,913.863,2673.213,900000.0,39.872,275.291,94.916,571.906,1449.338,12328.698,5564.799,503.527,1153.137,178.44,296.772,1097.524,4844.456,,714.94,9268.638,811.548,1942.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.0,1.0,3.145,305.0,4.0,2.0,16.0,1280.0,4096.0,32.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,6,5120,4
234,high,s1,done,4194.425,,20,0,568985.211,8760.702,45.65,7,97,1,3564050.773,5865.295,73.19,22,55138.171,37160.623,19980.574,29015.54,3896.978,1041.023,6683.192,5236.812,10360.997,4436.386,316916.244,7577.444,5680.74,2607.249,6964.618,1372.512,,19746.666,3034.47,,27470.351,1634.653,900000.0,17238.566,2045.867,44166.821,5938.235,880610.17,1862.415,626.743,7539.687,3492.25,43872.354,3500.92,1581.613,33959.43,3563.246,5826.824,3025.991,9484.814,1691.091,871.578,3545.834,4143.356,26743.676,2576.483,7502.407,1582.565,2649.182,6144.791,2668.704,139830.556,21327.876,1241.702,5051.035,1386.967,45610.575,15604.466,10424.58,11472.653,9480.455,1168.437,5425.181,1472.255,2336.158,25240.938,1537.832,6800.02,42029.953,4519.94,56919.13,2671.225,81624.24,3221.68,1197.644,810.414,2221.471,4940.349,16306.084,5016.247,9563.419,5162.83,1199.368,3880.392,1470.808,16965.444,15456.472,2115.527,12949.455,1393.872,4294.52,5316.12,4002.776,9670.844,1225.216,35343.951,11338.446,4607.614,7330.02,649.617,5128.677,5580.565,580757.385,6594.529,2995.409,2807.391,2063.902,2395.3,15129.156,10082.101,3140.072,1164.48,2884.858,4510.971,1717.908,2787.315,,902.435,184386.925,1448.538,2345.503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1.0,1.0,3.561,115.0,3.0,3.0,16.0,1024.0,3072.0,64.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,6,5120,4
235,high,s1,done,3605.073,,20,0,182197.49,4940.393,24.2,6,96,2,3375928.812,3627.625,36.96,24,10433.696,12595.312,4977.294,33689.126,3632.682,1043.45,6666.989,2483.352,10522.906,4952.313,719.89,4406.193,4862.403,2608.039,5278.803,1249.558,,32962.99,2975.756,,32070.981,1247.288,900000.0,3555.319,1573.809,49572.324,4679.067,900000.0,1333.101,508.48,7093.322,4349.563,57725.339,459.525,1788.721,14881.359,1299.207,4862.122,2799.741,3349.958,1256.318,498.859,2933.804,726.146,18735.26,1771.145,2527.046,679.698,1282.297,5742.301,2688.255,165102.0,15632.795,523.224,5099.897,926.207,5415.533,14920.872,5403.629,11368.481,17326.543,726.801,5752.963,963.14,1703.605,5615.45,751.979,1166.009,14710.598,1707.045,4881.162,2773.393,7122.966,692.614,830.036,6623.017,777.355,5913.214,19606.583,20618.949,3021.441,2897.946,945.209,1087.443,810.156,7398.545,5168.155,766.792,15271.665,836.722,2490.821,8724.97,2289.689,9598.418,849.573,15042.268,7368.523,2476.392,7365.27,5130.353,2894.783,12822.381,848960.838,3531.39,283.059,324.039,3751.367,3978.787,8702.53,9949.562,945.836,3481.995,237.151,6313.843,1615.992,2158.764,,1003.775,3676.551,805.728,2041.351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1.0,1.0,3.819,150.0,5.0,3.0,16.0,1408.0,4096.0,32.0,1.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,6,5120,4
236,high,s1,done,5844.28,,20,0,130266.525,4510.269,40.86,4,94,4,5660724.949,3507.606,87.73,13,13414.44,1315.757,5112.946,1928.478,6939.164,3787.762,6030.652,5444.767,12559.168,5868.726,860.301,3994.956,5375.337,3287.069,7691.491,1438.442,,25598.261,4124.619,,10345.641,1493.637,900000.0,3576.702,763.143,658637.544,3363.528,900000.0,7846.505,1182.094,10052.454,12899.982,900000.0,408.599,1240.557,178291.627,2677.917,62015.586,71988.435,4619.325,632.284,1275.17,4108.506,472.514,33213.798,1897.721,16220.292,6192.838,7449.428,7754.85,11394.817,182049.765,15232.564,665.93,3269.391,1157.7,6706.182,2215.376,29.166,26750.897,13628.601,1078.548,6394.715,4654.984,2396.33,3048.227,820.086,1717.513,17211.849,1992.754,1528.515,3874.641,7513.801,400.962,44.165,21.534,298.198,11105.321,6683.329,4775.784,3400.287,23101.713,1454.516,780.168,45.365,94.698,6609.792,1479.284,7113.353,900.826,37314.948,4936.773,2265.938,7351.706,922.713,434348.277,11003.827,2385.718,5993.499,10633.634,2015.22,7245.348,900000.0,75.574,311.949,139.524,581.883,834.275,10146.136,9146.759,512.268,1077.58,179.258,207.303,1136.105,1384.137,,946.963,4874.328,2704.479,1718.196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.0,1.0,3.351,327.0,2.0,2.0,16.0,1408.0,2560.0,64.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,6,5120,4
237,high,s1,done,4333.99,,20,0,599502.606,8483.628,42.9,7,97,1,3684373.311,3338.799,73.3,20,32389.008,22064.414,32097.446,20935.615,4431.074,1162.878,9700.207,2561.85,9635.347,3620.022,382034.914,8154.841,11705.521,2817.824,7569.835,2031.785,,18455.027,2202.138,,20706.765,1307.288,900000.0,7701.102,1587.649,46022.097,5090.902,755779.339,1381.907,239.485,6320.427,3556.586,47752.032,788.365,1550.624,17541.95,1344.912,5739.215,1769.132,1062.742,1416.683,423.743,3354.818,736.312,34318.213,2908.694,1779.841,668.169,1635.7,7191.539,1928.514,175816.575,22558.685,463.789,1941.17,1826.578,132867.896,3797.761,3003.088,8589.159,7469.265,562.175,6219.34,842.894,1742.891,32551.303,922.903,1219.848,16467.999,1927.85,146328.854,4008.749,35645.885,859.592,768.928,157.871,728.701,3174.223,6570.954,3973.106,10887.55,2536.68,1152.349,699.626,965.315,17726.178,6013.021,1243.025,7001.23,987.35,2494.048,3376.816,1510.127,9711.772,1744.124,109287.772,23940.197,1734.29,2352.902,19.964,1182.458,2285.983,759655.377,4213.27,280.215,592.112,1518.383,908.226,12273.622,6886.357,913.744,461.741,291.868,473.987,1559.011,1501.616,,708.129,180052.015,922.82,1963.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.0,1.0,2.417,263.0,4.0,2.0,16.0,1024.0,3072.0,64.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,6,5120,4
238,high,s1,done,3474.187,,20,0,121509.335,3925.162,20.9,9,96,2,3299169.129,2974.681,30.77,27,23183.183,11679.857,4365.488,4110.581,4488.144,1423.032,2645.657,2890.785,8169.504,3642.626,805.908,4619.265,5841.12,2814.204,4950.417,1122.571,,19214.048,1924.591,,9611.885,882.739,900000.0,13712.352,1775.493,34310.928,3782.367,900000.0,1205.429,269.079,6513.173,3411.511,45641.466,374.262,1981.947,18068.349,1644.194,2485.169,1426.982,1396.247,1603.381,530.486,3127.726,936.828,29585.137,1146.865,1826.655,645.156,1162.41,4922.557,1446.841,181349.552,14638.419,593.257,2078.246,918.473,4734.337,3471.648,2949.599,16811.195,9890.327,541.165,6297.06,1084.983,2560.139,2849.521,897.607,1511.534,27774.143,1861.512,3673.948,4215.176,7099.663,720.91,724.001,111.524,880.402,2267.191,5351.129,2189.38,4285.824,2205.327,1114.474,2047.288,910.211,8587.717,6704.205,1341.571,7110.168,1111.035,2810.343,3622.133,3174.493,10630.749,848.098,59526.765,6855.116,2427.72,2268.972,5254.758,1356.566,3135.673,807676.541,4040.832,783.742,237.836,1522.435,1582.193,14634.809,6109.646,879.08,560.896,449.631,912.8,1686.412,676.004,,755.405,3756.335,1046.677,3048.852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.0,1.0,1.601,308.0,6.0,2.0,16.0,1280.0,2560.0,32.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,6,5120,4
239,high,s1,done,10609.204,,19,1,1070711.822,8446.275,54.55,7,90,8,9488494.299,7343.791,74.88,21,39115.78,11954.549,13247.912,7077.386,8294.782,4471.793,6792.344,6763.939,12457.01,900000.0,2822.955,4102.877,5495.301,3675.852,7294.817,2422.49,,15459.041,3895.784,,11172.19,1465.217,900000.0,6614.446,1422.4,900000.0,11082.638,900000.0,4860.758,1365.732,6518.419,13166.764,900000.0,687.777,1613.068,179423.217,2505.673,63745.634,100906.342,5011.693,2086.603,2704.518,3522.063,1213.647,900000.0,1971.749,24571.171,3173.074,4451.107,8538.69,10775.665,486656.691,32773.629,631.313,10986.733,2272.074,107647.826,16626.602,405.002,9324.698,7785.761,1883.443,6080.779,2297.382,2689.586,39167.488,1639.578,900000.0,29343.834,4063.972,8820.434,4124.953,47754.898,1724.26,543.429,825.218,2058.855,5500.943,7800.79,4437.472,9914.723,20628.173,1653.786,1421.608,574.632,1273.159,48781.047,4473.737,9543.638,900000.0,3670.092,4722.439,2726.751,6683.262,1319.584,900000.0,10749.371,3351.208,6460.034,998.391,2911.03,7015.963,625805.415,366.061,1205.564,581.125,1776.997,1763.225,9836.115,9341.716,1477.335,1069.075,785.097,1395.378,2369.128,1983.971,,2262.885,142863.673,2533.417,6892.102,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1.0,1.0,3.756,350.0,3.0,1.0,16.0,1024.0,2560.0,32.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,6,5120,4
272,high,s1_s2,done,7069.013,,20,0,313003.539,5829.895,41.77,9,92,6,6703739.945,5621.12,83.53,14,115535.189,1655.408,5484.596,1949.464,6448.23,3386.832,5905.812,4097.988,35850.849,4651.864,2095.433,3802.666,4642.578,3888.458,5682.542,2122.764,,85868.637,3757.546,,10771.718,1892.157,900000.0,3871.02,1252.347,900000.0,4977.0,900000.0,6585.046,648.178,7710.468,12560.338,900000.0,675.693,1369.233,239443.294,2133.646,72819.028,146468.981,5881.93,1230.271,1613.609,3892.787,1240.642,29074.944,2119.611,27919.39,2853.904,7324.551,5097.105,12175.739,195619.961,17153.965,546.466,12505.367,1692.279,10827.039,3132.817,363.02,6952.043,8672.073,1557.81,45347.959,4418.494,2420.434,4055.898,1295.935,1861.191,12809.785,3226.535,9462.497,3870.251,31739.729,2346.786,579.669,928.617,661.393,5451.697,8290.617,4229.765,3401.567,17860.0,1406.384,949.414,557.237,8958.665,5736.69,6854.248,7354.251,1534.053,3580.663,4361.421,1945.918,116471.896,1318.772,900000.0,9946.884,2182.237,5104.732,21128.682,1913.465,13152.709,900000.0,369.97,2651.038,603.431,2285.878,1913.635,5969.251,10752.184,1380.858,2317.545,746.294,1367.661,1499.707,2136.978,,1566.832,6609.54,1441.964,4307.971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1.0,1.0,3.502,393.0,3.0,2.0,16.0,1024.0,4096.0,32.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0063,0.00186,0.0016,1139.0,0.16,8.0,64.0,5.0,5.0,1.6,1.0,1.0,,,,,,,,,6,5120,4
273,high,s1_s2,done,3544.237,,20,0,194347.061,5759.214,36.55,7,97,1,3299444.428,4874.729,84.43,18,28769.487,21410.242,8685.153,11505.153,4186.496,2156.73,4685.757,3293.855,10437.577,3753.411,1261.229,7409.817,4593.258,3004.612,3919.227,2088.24,,13771.275,3928.555,,50199.93,1672.949,900000.0,3947.747,2398.075,23143.419,5959.946,840483.957,4273.071,618.591,7758.525,5374.449,112012.516,989.294,3570.288,19981.509,1875.776,2999.06,2747.329,1965.894,2410.992,1084.379,3952.127,1416.862,33569.696,2239.801,2184.827,4614.902,1759.977,6151.619,2294.637,196429.036,58931.84,564.629,3928.195,3279.627,14294.087,2862.503,3333.187,5152.916,21236.717,1095.91,5719.718,3069.582,5356.236,13486.979,1272.752,1879.116,7647.424,2344.949,5261.238,8426.053,33714.074,1317.084,1298.548,3916.583,3786.805,9357.839,4163.402,2646.035,11900.554,9148.595,1746.847,2601.751,3418.991,27957.191,5638.558,4182.047,12480.091,3395.193,3134.872,5015.756,2497.654,35721.77,1623.022,13339.212,9579.938,2137.229,3261.286,13445.011,7300.669,4178.063,617252.794,6659.022,1016.731,810.097,2221.794,1061.988,5292.333,8991.232,1783.174,1026.995,926.719,771.906,1854.717,2012.324,,1188.711,11586.997,4755.676,2598.622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1.0,1.0,1.89,289.0,5.0,1.0,16.0,1408.0,4096.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0054,0.00145,0.0012,501.0,0.241,128.0,16.0,6.0,12.0,1.2,1.0,1.0,,,,,,,,,6,5120,4
